worksheet_id,customer_type,business_type_name,question,star_level,content,path_name,t1,t2,t3,worksheet_channel,operator_id,HT (Seconds)
t360287970229347065,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1000502,204
t360287970229348485,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Mal servicio en todos los aspectos _ son tárdados y no responden lo que se les pregunta ,Duda_Pagos_¿Cuándo es el dia de corte?,Duda,Pagos,¿Cuándo es el dia de corte?,EMAIL,1213811,169
t360287970229349928,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,van dos ocasiones que llega el conductor con otra persona y cancelo el viaje _ al final me lo cobran.  pero no me da confianza porque viene acompañado . y no he tenido respuesta en ninguno de los casos .,Duda_Viajes_Safety,Duda,Viajes,Safety,EMAIL,1235307,164
t360287970229351000,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Información de cuenta_tasa de viajes o calificación,Duda,Información de cuenta,tasa de viajes o calificación,EMAIL,1213811,228
t360287970229358189,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Operación_TAG,Queja,Operación,TAG,EMAIL,1210083,112
t360287970229372428,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,me urge una factura y solo me contestan que tienen problemas con hacienda y que no saben cuándo van a arreglarlo,Duda_Factura_Dudas sobre la facturación,Duda,Factura,Dudas sobre la facturación,EMAIL,1000502,69
t360287970229379684,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Por no decir pésima_ el agente ni siquiera entendia de lo que le estaba hablando y me salió con cosas incoherentes,Queja_Operación_Peaje(otras ciudades),Queja,Operación,Peaje(otras ciudades),EMAIL,1220107,197
t360287970229386672,driver,Share,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1220107,219
t360287970229392847,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Recompensa_Driver Get Driver_Terminos y Condiciones DgD ,Recompensa,Driver Get Driver,Terminos y Condiciones DgD ,EMAIL,1215951,185
t360287970229393853,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1215951,213
t360287970229400860,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1235399,83
t360287970229401700,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Solicitud_Operación_Finalizar el viaje (después de iniciar el viaje),Solicitud,Operación,Finalizar el viaje (después de iniciar el viaje),EMAIL,1220107,197
t360287970229410339,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Claro buen servicio,Queja_Operación_Peaje(CDMX),Queja,Operación,Peaje(CDMX),EMAIL,1235355,101
t360287970229412000,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Otro_No utilizar_Ticket pendiente para mail,Otro,No utilizar,Ticket pendiente para mail,EMAIL,1220107,360
t360287970229417142,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Nadie se ha comunicado conmigo para ver con un viaje que inició sin mi y que reporté. ,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,SELF HELP,-,0
t360287970229427619,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1000502,209
t360287970229436630,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),SELF HELP,-,0
t360287970229441895,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Operación_TAG,Queja,Operación,TAG,FAQ,1220603,144
t360287970229450919,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1220603,150
t360287970229452471,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Es. Muy mala la atención por correo_ nunca dan una respuesta satisfactoria por este medio,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1235339,322
t360287970229467949,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Me parece el colmo que me tengan que cobrar 2 veces por utilizar el servicio. Lo digo por la plataforma y otras cosas. El conductor super amable_ y su carro se encontraba en buen estado ,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,FAQ,1220591,192
t360287970229487651,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Nos mandan viajes para recojer de 8 a más minutos y eso no vale la pena por qué luego nos penaliza por no aceptar,Queja_Operación_Peaje(CDMX),Queja,Operación,Peaje(CDMX),EMAIL,1283551,58
t360287970229493525,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Operación_¿Cómo aceptar viajes?,Duda,Operación,¿Cómo aceptar viajes?,EMAIL,1235391,208
t360287970229507659,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Política_Tarifa de cancelación,Duda,Política,Tarifa de cancelación,EMAIL,1218375,179
t360287970229526409,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Me quitaron dinero d mi tarjeta dijeron q en un par de minutos m lo regresarían y aun no osea m robaron. Y para factura no me da opción dond lo veo? ,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1001690,121
t360287970229533626,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Factura_Dudas sobre la facturación,Duda,Factura,Dudas sobre la facturación,EMAIL,1000502,199
t360287970229553558,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Recientemente tuve un desacuerdo con un vijae el cual no pagó el cliente_ se reporto en ese momento vía aplicacion y no se reembolso.,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1218375,348
t360287970229561481,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,buen servicio,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1218375,290
t360287970229565985,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,SELF HELP,-,0
t360287970229582932,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Desvío (No es problema del mapa),Queja,Sobre el Pago,Desvío (No es problema del mapa),EMAIL,1218283,123
t360287970229585841,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Me molesta que no se le cobre a los usuarios por cancelar un viaje.,Duda_Operación_Consulta acerca de las facturas,Duda,Operación,Consulta acerca de las facturas,EMAIL,1220671,57
t360287970229587821,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Queja_Sobre el Conductor_Peaje(CDMX),Queja,Sobre el Conductor,Peaje(CDMX),EMAIL,1218283,265
t360287970229592817,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1233683,155
t360287970229602404,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Me hicieron el cobro de casetas que no use y mande correo y solo me dicen que este atento a sus respuestas y nunca me llego la solucion.Por lo tanto eso me desanima a seguir usando sus servicios.,Queja_Sobre el Conductor_Peaje(otras ciudades),Queja,Sobre el Conductor,Peaje(otras ciudades),EMAIL,1218375,358
t360287970229605104,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1213387,107
t360287970229605970,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Como les comente por error el jiven del modulo subio la hoja de la cita para sacar carta atencedentes en lugar de la carta_ y al los 3 min me aparecio que la informacion  no cumple los requisitos para manejar con didi y no me apoyaron a saber por queni me dieron ninguna opcion,Solicitud_Operación_Cancelar el viaje (antes de iniciar el viaje),Solicitud,Operación,Cancelar el viaje (antes de iniciar el viaje),EMAIL,1218283,330
t360287970229607275,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La atención muy informada y rápida ,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1001690,137
t360287970229621559,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Sería bueno que se puedan facturar todos los viajes,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1213387,65
t360287970229623944,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1235367,101
t360287970229628439,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Mensajería_¿Cómo enviar paquetería con un DiDi?,Duda,Mensajería,¿Cómo enviar paquetería con un DiDi?,EMAIL,1218283,278
t360287970229631623,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Desvío (No es problema del mapa),Queja,Sobre el Pago,Desvío (No es problema del mapa),EMAIL,1220691,355
t360287970229651462,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,SELF HELP,-,0
t360287970229700636,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,SELF HELP,-,0
t360287970229707523,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,SELF HELP,-,0
t360287970229739667,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,La amabilidad de algunos ya no todos son amables ,Queja_Sobre el Conductor_Se va por dirección contraria o no mueve para escogerme,Queja,Sobre el Conductor,Se va por dirección contraria o no mueve para escogerme,EMAIL,1212259,115
t360287970229775793,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Política_Requisitos del vehículo,Duda,Política,Requisitos del vehículo,EMAIL,1213811,148
t360287970229786056,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,De repente me pasó éste detalle ayer y ora de que  ay mucho trabajo por las mañanas y no recibo solicitud de viajes me paso más de 20 minutos ,Queja_Operación_Peaje(CDMX),Queja,Operación,Peaje(CDMX),EMAIL,1213811,336
t360287970229805778,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Se tardan demasiado en regresar el dinero cuando rechazan el servicio en comida_ y en conductores últimamente hay unos bastante mamones.,Queja_Política_Solicitud irrazonable,Queja,Política,Solicitud irrazonable,EMAIL,1235383,245
t360287970229806684,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,esta muy mal la app ya que constantemente no da bien la ubicación donde te va a recoger el conductor_ y aun que se encuentren cerca les dan rutas muy complicadas para llegar hasta el pasajero,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1220695,129
t360287970229853674,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Solo que penalicen a los  choferes que dan mil vueltas para pasar por ti  o que no te contestan y te cobran mas por qué sale que te retrasas en subirte al carro ,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,SELF HELP,-,0
t360287970229876193,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1213131,144
t360287970229876708,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Información de cuenta_Intención de Refund,Duda,Información de cuenta,Intención de Refund,EMAIL,1213131,264
t360287970229878254,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,SELF HELP,-,0
t360287970229886160,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Tardan mucho en dar soluciones ,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1235307,183
t360287970229898042,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Reglas sobre cargos_Cargo desconocido,Duda,Reglas sobre cargos,Cargo desconocido,EMAIL,1235307,83
t360287970229899687,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Es similar a otras competencias_ pero con mucho mejor precios_ lo que sino sabia es que también tiene tarifa dinámica_ por eso deje de usar la competencia.,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,SELF HELP,-,0
t360287970229903419,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Me cargaron mas del triple de lo que originalmente decian y su equipo de servicio al cliente es pésimo ,Queja_Sobre el Pago_Me cobró al agregar tarjeta,Queja,Sobre el Pago,Me cobró al agregar tarjeta,EMAIL,1235307,356
t360287970229907540,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Los descuentos que hacen me afectaron no me reembolsaron ese dinero,Duda_Bloqueo_Por qué estoy Bloqueado,Duda,Bloqueo,Por qué estoy Bloqueado,EMAIL,1213079,349
t360287970229909877,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Reporte_Objetos Encontrados_Solicita entregar objeto a Pasajero,Reporte,Objetos Encontrados,Solicita entregar objeto a Pasajero,FAQ,1220611,26
t360287970229913497,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Hacer solo un cobro_ como  lo hace UBER.,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1213079,182
t360287970229914712,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Las veces que he usado DDI  me ha gustado el buen servicio. PERO no me han podido desbloquear por un  saldo  de 29_99 pesos a causa de un error no mío. Al bajar quise pagar y el conductor dijo que ya se había efectuado el pago a mi tarjeta. Yo quiero pagarles en efectivo_ pero no sé cómo. Ya les he enviado correos para decirles que wuiero pagar_ pero no se ha resuelto nada. En estos momentos mi tarjeta presentoómun problema con el chip. Y no puedo usarla. Quiero pagar en efectivo. Quiero volvaer a usar DIDI,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1210083,62
t360287970229923619,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,FACTURAR LOS VIAJES,Duda_Factura_Dudas sobre la facturación,Duda,Factura,Dudas sobre la facturación,EMAIL,1210083,268
t360287970229923915,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,El hecho de tener ganancias aseguradas,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1213191,56
